geonameid,name,asciiname,country_code,latitude,longitude,population,elevation
686288,Apahida,Apahida,RO,46.81667,23.75,7359,
668219,Salcea,Salcea,RO,47.65,26.36667,7356,
665017,Târgu Cărbuneşti,Targu Carbunesti,RO,44.95,23.51667,7349,
683886,Brăneşti,Branesti,RO,44.45,26.33333,7348,
679011,Dragalina,Dragalina,RO,44.43333,27.31667,7345,
675193,Joiţa,Joita,RO,44.49417,25.85389,7323,
663035,Verneşti,Vernesti,RO,45.21667,26.73333,7312,
670777,Pipirig,Pipirig,RO,47.25,26.06667,7283,
673316,Milcovul,Milcovul,RO,45.65,27.25,7264,
669058,Recaş,Recas,RO,45.79889,21.50083,7231,
682972,Călimăneşti,Calimanesti,RO,45.23333,24.33333,7212,
665019,Târgşoru Vechi,Targsoru Vechi,RO,44.86667,25.91667,7191,
664475,Turceni,Turceni,RO,44.68333,23.36667,7189,
683765,Brazii de Sus,Brazii de Sus,RO,44.86667,26.01667,7145,
673305,Milişăuţi,Milisauti,RO,47.78333,26.0,7139,
662161,Zlatna,Zlatna,RO,46.10633,23.23162,7134,
669882,Popeşti,Popesti,RO,47.23333,22.41667,7128,
668799,Roata de Jos,Roata de Jos,RO,44.41083,25.54333,7097,
684924,Bicaz,Bicaz,RO,46.91667,26.06667,7089,
662971,Vidra,Vidra,RO,44.26056,26.16972,7073,
669072,Răzvad,Razvad,RO,44.93333,25.53333,7059,
669753,Potlogi,Potlogi,RO,44.55,25.58333,7054,
665568,Tămăşeni,Tamaseni,RO,46.98333,26.93333,7048,
668287,Sadova,Sadova,RO,43.9,23.95,7035,
683914,Bragadiru,Bragadiru,RO,44.37111,25.9775,7032,
680876,Corbii Mari,Corbii Mari,RO,44.55,25.5,7018,
667029,Sângeorz-Băi,Sangeorz-Bai,RO,47.3685,24.67212,7007,
685630,Băleni Sârbi,Baleni Sarbi,RO,44.81667,25.63333,6996,
669102,Răuceşti,Raucesti,RO,47.25,26.41667,6973,
671738,Orbeasca de Sus,Orbeasca de Sus,RO,44.15,25.31667,6972,
678926,Dragomireşti,Dragomiresti,RO,44.91667,25.33333,6964,
682009,Chişineu-Criş,Chisineu-Cris,RO,46.52509,21.51844,6945,
678704,Dumbrăveni,Dumbraveni,RO,46.23333,24.56667,6941,
667757,Săveni,Saveni,RO,47.95,26.86667,6907,
673098,Miroslava,Miroslava,RO,47.15,27.51667,6907,
678700,Dumbrăveni,Dumbraveni,RO,47.65,26.41667,6893,
669691,Prejmer,Prejmer,RO,45.71667,25.76667,6890,
682159,Chiajna,Chiajna,RO,44.46,25.97333,6889,
683202,Burueneşti,Buruenesti,RO,45.31667,26.35,6885,
672546,Nădlac,Nadlac,RO,46.16667,20.75,6856,
680003,Cudalbi,Cudalbi,RO,45.78333,27.7,6846,
685927,Baciu,Baciu,RO,46.8,23.51667,6839,
673783,Mărgineni-Munteni,Margineni-Munteni,RO,46.6,26.9,6828,
671974,Odobeşti,Odobesti,RO,45.76667,27.05,6822,
682036,Chirnogi,Chirnogi,RO,44.11667,26.56667,6818,
666821,Şiria,Siria,RO,46.26667,21.63333,6803,
677581,Gătaia,Gataia,RO,45.43111,21.43,6801,
662463,Vorona Teodoru,Vorona Teodoru,RO,47.55,26.6,6793,
680491,Cotnari,Cotnari,RO,47.35,26.98333,6787,
685662,Balcani,Balcani,RO,46.63333,26.55,6764,
667453,Segarcea,Segarcea,RO,44.1,23.75,6752,
670274,Poduri,Poduri,RO,46.46667,26.53333,6746,
681876,Câmpeni,Campeni,RO,46.36667,23.05,6742,
679726,Dărmăneşti,Darmanesti,RO,44.91667,25.78333,6731,
672784,Moţăţei,Motatei,RO,44.08333,23.2,6713,
680708,Corod,Corod,RO,45.9,27.61667,6676,
670884,Piatra Şoimului,Piatra Soimului,RO,46.83333,26.43333,6670,
663128,Vasilaţi,Vasilati,RO,44.28778,26.4475,6664,
669408,Răcăciuni,Racaciuni,RO,46.33333,26.98333,6663,
856315,1 Decembrie,1 Decembrie,RO,44.29083,26.05806,6644,
671145,Peretu,Peretu,RO,44.05,25.08333,6643,
682589,Castelu,Castelu,RO,44.25,28.33333,6643,
664041,Văcăreşti,Vacaresti,RO,44.85,25.48333,6640,
678243,Filipeştii de Târg,Filipestii de Targ,RO,44.98333,25.78333,6624,
686673,Adâncata,Adancata,RO,47.73333,26.3,6612,
670167,Pogoanele,Pogoanele,RO,44.91667,27.0,6610,
667034,Sângeorgiu de Mureş,Sangeorgiu de Mures,RO,46.5696,24.59453,6609,
665754,Suraia,Suraia,RO,45.68333,27.4,6604,
664910,Tismana,Tismana,RO,45.05,22.96667,6588,
677283,Gilău,Gilau,RO,46.73245,23.36174,6583,
670467,Plopeni,Plopeni,RO,45.04955,25.95202,6560,
681036,Comana,Comana,RO,44.17056,26.145,6559,
669241,Răducăneni,Raducaneni,RO,46.95,27.93333,6550,
683907,Brăhăşeştii de Sus,Brahasestii de Sus,RO,46.05,27.35,6538,
672615,Murgeni,Murgeni,RO,46.20444,28.01972,6515,
665193,Ţibăneşti,Tibanesti,RO,46.91667,27.33333,6512,
684583,Blejoi,Blejoi,RO,45.0,26.01667,6499,
683105,Buziaş,Buzias,RO,45.64917,21.60361,6481,
667606,Scobinţi,Scobinti,RO,47.402,26.912,6475,
680783,Corneşti,Cornesti,RO,44.78333,25.86667,6473,
664295,Ulmi,Ulmi,RO,44.48667,25.78028,6465,
685481,Band,Band,RO,46.58333,24.38333,6459,
