geonameid,name,asciiname,country_code,latitude,longitude,population,elevation
12749849,Csepel-Szabótelep,Csepel-Szabotelep,HU,47.43497,19.07638,6362,
12749901,Ligettelek,Ligettelek,HU,47.49308,19.1285,6350,
12749884,Szemeretelep,Szemeretelep,HU,47.43879,19.2131,6336,
3049719,Kistelek,Kistelek,HU,46.4725,19.97972,6315,
3042536,Zirc,Zirc,HU,47.26362,17.87373,6216,
3051822,Halásztelek,Halasztelek,HU,47.36173,18.98119,6158,
717591,Mindszent,Mindszent,HU,46.52362,20.19038,6156,
3056437,Ács,Acs,HU,47.71231,18.01131,6103,
3053297,Enying,Enying,HU,46.93046,18.24202,6095,
718113,Létavértes,Letavertes,HU,47.38333,21.9,6083,
716893,Nyírtelek,Nyirtelek,HU,48.01667,21.63333,6067,
3044575,Szentlőrinc,Szentlorinc,HU,46.04016,17.98719,6054,
720857,Felsőzsolca,Felsozsolca,HU,48.1,20.86667,5984,
12749885,Szent Imre-kertváros,Szent Imre-kertvaros,HU,47.4297,19.20651,5976,
3045303,Solt,Solt,HU,46.80101,19.00098,5936,
720992,Fegyvernek,Fegyvernek,HU,47.26667,20.53333,5926,
717397,Nagyecsed,Nagyecsed,HU,47.86547,22.39159,5881,
721159,Encs,Encs,HU,48.33333,21.13333,5853,
719806,Ibrány,Ibrany,HU,48.12329,21.70953,5848,
717656,Mezőkovácsháza,Mezokovacshaza,HU,46.4,20.91667,5845,
714421,Újszász,Ujszasz,HU,47.3,20.08333,5826,
3055298,Bátaszék,Bataszek,HU,46.19373,18.72307,5797,
722650,Balkány,Balkany,HU,47.77066,21.86314,5778,
3045070,Sümeg,Sumeg,HU,46.97703,17.28209,5717,
12749873,Gloriett-telep,Gloriett-telep,HU,47.43182,19.19292,5671,
3044153,Tápiószecső,Tapioszecso,HU,47.45,19.60923,5633,
3045017,Szabadszállás,Szabadszallas,HU,46.87575,19.22324,5614,
722477,Battonya,Battonya,HU,46.28333,21.01667,5613,
3054484,Cinkota,Cinkota,HU,47.5219,19.22975,5601,
3046249,Polgárdi,Polgardi,HU,47.06099,18.302,5579,
717667,Mezőcsát,Mezocsat,HU,47.81667,20.91667,5541,
714548,Tótkomlós,Totkomlos,HU,46.41667,20.73333,5522,
