geonameid,name,asciiname,country_code,latitude,longitude,population,elevation
12156377,Kostychany,Kostychany,UA,48.2258,26.51545,3450,120
695129,Rukshyn,Rukshyn,UA,48.48822,26.40104,3438,185
696017,Putyla,Putyla,UA,47.99343,25.08757,3434,628
695459,Ropcha,Ropcha,UA,48.11439,25.76798,3433,344
692749,Stari Bohorodchany,Stari Bohorodchany,UA,48.82857,24.5255,3426,
712349,Soborne,Soborne,UA,46.22514,29.20016,3410,39
700341,Nelipyno,Nelipyno,UA,48.56101,23.03146,3403,
710203,Dilove,Dilove,UA,47.93563,24.17129,3400,
690035,Velykoploske,Velykoploske,UA,47.01317,29.67094,3344,186
710243,Davydivka,Davydivka,UA,48.13802,25.54683,3344,432
690967,Tur'i Remety,Tur'i Remety,UA,48.7155,22.59079,3340,240
701877,Maniava,Maniava,UA,48.65485,24.37096,3333,
707770,Hvizd,Hvizd,UA,48.68149,24.54599,3311,
689542,Vynohradivka,Vynohradivka,UA,45.82822,29.38228,3306,52
703062,Lymans’ke,Lymans'ke,UA,45.42951,28.41331,3302,26
690132,Velykyi Kliuchiv,Velykyi Kliuchiv,UA,48.46436,24.94196,3290,
687627,Zarozhany,Zarozhany,UA,48.41546,26.29894,3284,203
700391,Nebyliv,Nebyliv,UA,48.8151,24.21924,3282,
694934,Sadzhavka,Sadzhavka,UA,48.56734,24.79969,3278,
692465,Strabychovo,Strabychovo,UA,48.38993,22.5494,3255,
707347,Ivanivtsi,Ivanivtsi,UA,48.48851,27.03363,3253,254
688512,Yamnytsia,Yamnytsia,UA,48.98605,24.70957,3223,
702834,Lopukhiv,Lopukhiv,UA,48.36988,23.97141,3199,
703844,Kryzhanivka,Kryzhanivka,UA,46.56277,30.79496,3195,26
710031,Dynivtsy,Dynivtsy,UA,48.31773,26.29448,3193,231
702078,Malodolynske,Malodolynske,UA,46.35638,30.63108,3177,24
694073,Shypyntsi,Shypyntsi,UA,48.37598,25.75018,3160,181
711952,Bohdan,Bohdan,UA,48.04262,24.33956,3155,
695844,Rakoshyno,Rakoshyno,UA,48.46631,22.59692,3145,
709994,Dmytrivka,Dmytrivka,UA,45.64193,29.37223,3144,15
688749,Vylok,Vylok,UA,48.11034,22.8389,3136,117
706434,Khymchyn,Khymchyn,UA,48.37965,25.14848,3124,
697445,Petrodolynske,Petrodolynske,UA,46.43382,30.40377,3118,28
704469,Krasna,Krasna,UA,48.57459,24.69601,3096,
690804,Uhryniv,Uhryniv,UA,48.9552,24.69292,3090,
694995,Rzhavyntsi,Rzhavyntsi,UA,48.50659,26.07725,3079,261
692531,Stetseva,Stetseva,UA,48.52638,25.57411,3076,
702971,Lysychovo,Lysychovo,UA,48.49518,23.28237,3068,
712533,Bilousivka,Bilousivka,UA,48.5356,27.33933,3057,264
712336,Bereznyky,Bereznyky,UA,48.51111,23.22186,3055,
692881,Stara Nekrasivka,Stara Nekrasivka,UA,45.33721,28.92322,3050,14
698379,Orlivka,Orlivka,UA,45.31659,28.44046,3047,21
710652,Cherniatyn,Cherniatyn,UA,48.66034,25.44832,3046,
700002,Nyzhnye Selyshche,Nyzhnye Selyshche,UA,48.19911,23.44757,3044,239
689144,Voloka,Voloka,UA,48.19803,25.93554,3035,193
697115,Plavni,Plavni,UA,45.39632,28.58239,3029,45
694086,Shylivtsi,Shylivtsi,UA,48.4262,26.20272,3028,377
687901,Zahnitkiv,Zahnitkiv,UA,48.04749,28.88694,3024,222
829745,Kopashnovo,Kopashnovo,UA,48.21764,23.48366,3010,
690679,Nyzhni Petrivtsi,Nyzhni Petrivtsi,UA,48.03055,25.72521,3004,412
696483,Porohy,Porohy,UA,48.68493,24.25158,3004,
699215,Novoselivka,Novoselivka,UA,46.00243,29.61461,3000,14
690434,Vary,Vary,UA,48.12278,22.70878,2998,
704877,Koroviia,Koroviia,UA,48.22405,25.97186,2992,232
704708,Koteleve,Koteleve,UA,48.2835,26.35822,2991,219
693044,Spas,Spas,UA,48.88727,24.06164,2976,
701091,Mynai,Mynai,UA,48.5888,22.27502,2973,
705760,Kyslytsya,Kyslytsya,UA,45.40802,29.03616,2973,12
704665,Horbova,Horbova,UA,48.2,26.16667,2969,155
710698,Chornoliztsi,Chornoliztsi,UA,48.83221,24.89883,2965,
694931,Safyany,Safyany,UA,45.40273,28.8777,2962,30
708434,Horinchovo,Horinchovo,UA,48.27044,23.4321,2959,
698825,Obertyn,Obertyn,UA,48.69954,25.16901,2957,294
707018,Kamyana,Kamyana,UA,48.23286,25.85035,2956,267
690875,Tysmenychany,Tysmenychany,UA,48.77096,24.66449,2944,
697473,Petranka,Petranka,UA,48.90526,24.30618,2929,
695937,Radcha,Radcha,UA,48.85081,24.65603,2927,
702981,Lysets,Lysets,UA,48.86912,24.60898,2926,292
690544,Batiovo,Batiovo,UA,48.36417,22.3989,2914,105
704055,Kryva,Kryva,UA,48.17234,23.23647,2911,
694498,Serebriia,Serebriia,UA,48.45556,27.71635,2906,
692957,Stanivtsi,Stanivtsi,UA,48.08333,26.06667,2897,387
9984774,Molodizhne,Molodizhne,UA,46.31211,30.61554,2897,44
701802,Markova,Markova,UA,48.68392,24.42583,2896,
712276,Berezovo,Berezovo,UA,48.29973,23.47885,2885,
705784,Kyseliv,Kyseliv,UA,48.58022,25.657,2873,244
706337,Kholmske,Kholmske,UA,45.75913,29.22759,2856,21
691654,Ternavka,Ternavka,UA,48.1211,26.22481,2852,224
10048831,Brytivka,Brytivka,UA,46.17409,30.28009,2818,50
